dac_inputs (V),adc_outputs
1.208205,113
1.208811,114
1.209416,113
1.210022,113
1.210628,113
1.211233,114
1.211839,114
1.212444,113
1.213050,114
1.213656,114
1.214261,114
1.214867,114
1.215473,114
1.216078,114
1.216684,115
1.217289,114
1.217895,114
1.218501,115
1.219106,116
1.219712,115
1.220317,115
1.220923,115
1.221529,115
1.222134,115
1.222740,115
1.223346,116
1.223951,115
1.224557,116
1.225162,116
1.225768,115
1.226374,115
1.226979,116
1.227585,116
1.228190,115
1.228796,116
1.229402,115
1.230007,116
1.230613,116
1.231219,115
1.231824,116
1.232430,116
1.233035,117
1.233641,117
1.234247,117
1.234852,116
1.235458,116
1.236063,117
1.236669,117
1.237275,117
1.237880,117
1.238486,116
1.239092,117
1.239697,117
1.240303,117
1.240908,117
1.241514,117
1.242120,117
1.242725,117
1.243331,117
1.243937,117
1.244542,117
1.245148,117
1.245753,118
1.246359,118
1.246965,118
1.247570,118
1.248176,118
1.248781,118
1.249387,118
1.249993,118
1.250598,118
1.251204,118
1.251810,118
1.252415,118
1.253021,118
1.253626,118
1.254232,118
1.254838,118
1.255443,118
1.256049,119
1.256654,119
1.257260,118
1.257866,119
1.258471,119
1.259077,118
1.259683,119
1.260288,119
1.260894,119
1.261499,119
1.262105,120
1.262711,120
1.263316,119
1.263922,119
1.264527,120
1.265133,119
1.265739,120
1.266344,120
1.266950,120
1.267556,120
1.268161,121
1.268767,120
1.269372,120
1.269978,121
1.270584,120
1.271189,121
1.271795,120
1.272400,121
1.273006,121
1.273612,120
1.274217,121
1.274823,121
1.275429,121
1.276034,121
1.276640,121
1.277245,122
1.277851,121
1.278457,120
1.279062,121
1.279668,121
1.280274,121
1.280879,122
1.281485,121
1.282090,122
1.282696,121
1.283302,121
1.283907,121
1.284513,121
1.285118,122
1.285724,121
1.286330,122
1.286935,122
1.287541,123
1.288147,122
1.288752,123
1.289358,122
1.289963,122
1.290569,123
1.291175,123
1.291780,123
1.292386,122
1.292991,122
1.293597,123
1.294203,122
1.294808,123
1.295414,122
1.296020,123
1.296625,123
1.297231,124
1.297836,123
1.298442,123
1.299048,124
1.299653,123
1.300259,124
1.300864,124
1.301470,124
1.302076,124
1.302681,124
1.303287,124
1.303893,124
1.304498,124
1.305104,124
1.305709,124
1.306315,124
1.306921,124
1.307526,125
1.308132,124
1.308737,125
1.309343,125
1.309949,124
1.310554,125
1.311160,125
1.311766,125
1.312371,125
1.312977,125
1.313582,126
1.314188,125
1.314794,125
1.315399,125
1.316005,126
1.316611,125
1.317216,126
1.317822,125
1.318427,125
1.319033,126
1.319639,125
1.320244,125
1.320850,126
1.321455,126
1.322061,126
1.322667,126
1.323272,126
1.323878,127
1.324484,126
1.325089,127
1.325695,126
1.326300,127
1.326906,126
1.327512,127
1.328117,127
1.328723,127
1.329328,127
1.329934,128
1.330540,127
1.331145,127
1.331751,127
1.332357,127
1.332962,127
1.333568,127
1.334173,127
1.334779,128
1.335385,128
1.335990,127
1.336596,128
1.337201,128
1.337807,129
1.338413,128
1.339018,129
1.339624,129
1.340230,129
1.340835,129
1.341441,128
1.342046,129
1.342652,130
1.343258,129
1.343863,130
1.344469,129
1.345074,130
1.345680,130
1.346286,130
1.346891,130
1.347497,130
1.348103,131
1.348708,130
1.349314,131
1.349919,131
1.350525,131
1.351131,130
1.351736,131
1.352342,131
1.352947,131
1.353553,131
1.354159,130
1.354764,130
1.355370,131
1.355976,131
1.356581,130
1.357187,131
1.357792,131
1.358398,131
1.359004,131
1.359609,132
1.360215,132
1.360821,131
1.361426,132
1.362032,132
1.362637,132
1.363243,132
1.363849,132
1.364454,132
1.365060,132
1.365665,132
1.366271,132
1.366877,132
1.367482,132
1.368088,132
1.368694,133
1.369299,133
1.369905,133
1.370510,133
1.371116,133
1.371722,133
1.372327,134
1.372933,133
1.373538,133
1.374144,133
1.374750,133
1.375355,134
1.375961,133
1.376567,134
1.377172,134
1.377778,134
1.378383,133
1.378989,134
1.379595,134
1.380200,134
1.380806,134
1.381411,134
1.382017,134
1.382623,134
1.383228,134
1.383834,135
1.384440,134
1.385045,134
1.385651,134
1.386256,134
1.386862,135
1.387468,134
1.388073,135
1.388679,135
1.389284,135
1.389890,135
1.390496,136
1.391101,135
1.391707,135
1.392313,135
1.392918,134
1.393524,135
1.394129,136
1.394735,135
1.395341,135
1.395946,136
1.396552,136
1.397158,135
1.397763,135
1.398369,136
1.398974,136
1.399580,136
1.400186,136
1.400791,136
1.401397,136
1.402002,136
1.402608,136
1.403214,136
1.403819,137
1.404425,136
1.405031,137
1.405636,136
1.406242,137
1.406847,137
1.407453,137
1.408059,137
1.408664,136
1.409270,137
1.409875,137
1.410481,137
1.411087,138
1.411692,137
1.412298,137
1.412904,137
1.413509,137
1.414115,138
1.414720,137
1.415326,137
1.415932,137
1.416537,137
1.417143,138
1.417748,138
1.418354,138
1.418960,139
1.419565,138
1.420171,138
1.420777,138
1.421382,138
1.421988,138
1.422593,138
1.423199,139
1.423805,138
1.424410,138
1.425016,138
1.425621,139
1.426227,138
1.426833,138
1.427438,139
1.428044,139
1.428650,139
1.429255,139
1.429861,139
1.430466,139
1.431072,140
1.431678,139
1.432283,140
1.432889,139
1.433495,139
1.434100,139
1.434706,140
1.435311,139
1.435917,140
1.436523,139
1.437128,140
1.437734,140
1.438339,141
1.438945,140
1.439551,141
1.440156,140
1.440762,141
1.441368,140
1.441973,141
1.442579,140
1.443184,140
1.443790,140
1.444396,141
1.445001,141
1.445607,141
1.446212,141
1.446818,141
1.447424,141
1.448029,142
1.448635,141
1.449241,141
1.449846,141
1.450452,141
1.451057,141
1.451663,141
1.452269,142
1.452874,142
1.453480,142
1.454085,141
1.454691,142
1.455297,142
1.455902,142
1.456508,142
1.457114,142
1.457719,142
1.458325,142
1.458930,142
1.459536,142
1.460142,143
1.460747,143
1.461353,142
1.461958,143
1.462564,143
1.463170,143
1.463775,143
1.464381,143
1.464987,142
1.465592,143
1.466198,144
1.466803,144
1.467409,143
1.468015,143
1.468620,144
1.469226,143
1.469832,143
1.470437,144
1.471043,143
1.471648,144
1.472254,143
1.472860,145
1.473465,144
1.474071,144
1.474676,144
1.475282,145
1.475888,144
1.476493,145
1.477099,145
1.477705,145
1.478310,144
1.478916,145
1.479521,145
1.480127,145
1.480733,145
1.481338,145
1.481944,145
1.482549,145
1.483155,145
1.483761,145
1.484366,145
1.484972,145
1.485578,145
1.486183,146
1.486789,146
1.487394,146
1.488000,146
1.488606,145
1.489211,146
1.489817,146
1.490422,146
1.491028,146
1.491634,146
1.492239,146
1.492845,147
1.493451,146
1.494056,146
1.494662,146
1.495267,146
1.495873,147
1.496479,146
1.497084,146
1.497690,147
1.498295,147
1.498901,147
1.499507,147
1.500112,147
1.500718,147
1.501324,146
1.501929,147
1.502535,147
1.503140,147
1.503746,147
1.504352,148
1.504957,148
1.505563,147
1.506168,147
1.506774,148
1.507380,148
1.507985,148
1.508591,148
1.509197,148
1.509802,148
1.510408,148
1.511013,148
1.511619,149
1.512225,148
1.512830,148
1.513436,148
1.514042,149
1.514647,149
1.515253,148
1.515858,149
1.516464,149
1.517070,149
1.517675,148
1.518281,150
1.518886,149
1.519492,150
1.520098,149
1.520703,149
1.521309,149
1.521915,149
1.522520,149
1.523126,149
1.523731,150
1.524337,150
1.524943,149
1.525548,150
1.526154,150
1.526759,150
1.527365,151
1.527971,150
1.528576,150
1.529182,150
1.529788,150
1.530393,150
1.530999,150
1.531604,151
1.532210,150
1.532816,151
1.533421,151
1.534027,151
1.534632,151
1.535238,151
1.535844,151
1.536449,152
1.537055,151
1.537661,152
1.538266,151
1.538872,151
1.539477,152
1.540083,151
1.540689,152
1.541294,152
1.541900,152
1.542505,151
1.543111,152
1.543717,152
1.544322,152
1.544928,151
1.545534,152
1.546139,152
1.546745,152
1.547350,153
1.547956,152
1.548562,152
1.549167,153
1.549773,152
1.550379,152
1.550984,152
1.551590,152
1.552195,152
1.552801,153
1.553407,153
1.554012,153
1.554618,153
1.555223,153
1.555829,153
1.556435,153
1.557040,153
1.557646,153
1.558252,154
1.558857,153
1.559463,154
1.560068,154
1.560674,154
1.561280,154
1.561885,154
1.562491,153
1.563096,154
1.563702,154
1.564308,155
1.564913,154
1.565519,155
1.566125,154
1.566730,154
1.567336,154
1.567941,154
1.568547,155
1.569153,154
1.569758,154
1.570364,155
1.570969,154
1.571575,155
1.572181,155
1.572786,155
1.573392,154
1.573998,154
1.574603,155
1.575209,155
1.575814,154
1.576420,156
1.577026,155
1.577631,155
1.578237,156
1.578842,155
1.579448,155
1.580054,156
1.580659,156
1.581265,155
1.581871,157
1.582476,156
1.583082,156
1.583687,156
1.584293,156
1.584899,156
1.585504,156
1.586110,157
1.586716,157
1.587321,156
1.587927,157
1.588532,157
1.589138,157
1.589744,156
1.590349,157
1.590955,157
1.591560,157
1.592166,157
1.592772,158
1.593377,158
1.593983,157
1.594589,158
1.595194,158
1.595800,158
1.596405,157
1.597011,157
1.597617,157
1.598222,158
1.598828,158
1.599433,158
1.600039,158
1.600645,158
1.601250,158
1.601856,159
1.602462,158
1.603067,157
1.603673,158
1.604278,158
1.604884,159
1.605490,158
1.606095,158
1.606701,158
1.607306,159
1.607912,158
1.608518,160
1.609123,159
1.609729,160
1.610335,159
1.610940,159
1.611546,160
1.612151,159
1.612757,159
1.613363,159
1.613968,160
1.614574,159
1.615179,159
1.615785,160
1.616391,160
1.616996,160
1.617602,160
1.618208,160
1.618813,160
1.619419,160
1.620024,160
1.620630,160
1.621236,160
1.621841,161
1.622447,161
1.623053,161
1.623658,161
1.624264,160
1.624869,160
1.625475,160
1.626081,161
1.626686,161
1.627292,161
1.627897,161
1.628503,161
1.629109,161
1.629714,161
1.630320,162
1.630926,161
1.631531,162
1.632137,161
1.632742,162
1.633348,162
1.633954,162
1.634559,162
1.635165,162
1.635770,162
1.636376,162
1.636982,163
1.637587,162
1.638193,161
1.638799,162
1.639404,162
1.640010,162
1.640615,162
1.641221,162
1.641827,162
1.642432,163
1.643038,162
1.643643,162
1.644249,163
1.644855,164
1.645460,163
1.646066,163
1.646672,163
1.647277,163
1.647883,163
1.648488,163
1.649094,164
1.649700,164
1.650305,164
1.650911,164
1.651516,164
1.652122,164
1.652728,164
1.653333,165
1.653939,164
1.654545,164
1.655150,165
1.655756,165
1.656361,165
1.656967,164
1.657573,164
1.658178,165
1.658784,164
1.659389,165
1.659995,165
1.660601,164
1.661206,164
1.661812,164
1.662418,165
1.663023,165
1.663629,165
1.664234,165
1.664840,165
1.665446,165
1.666051,166
1.666657,165
1.667263,165
1.667868,165
1.668474,166
1.669079,165
1.669685,166
1.670291,165
1.670896,166
1.671502,166
1.672107,166
1.672713,166
1.673319,166
1.673924,166
1.674530,166
1.675136,166
1.675741,167
1.676347,167
1.676952,167
1.677558,167
1.678164,167
1.678769,167
1.679375,166
1.679980,167
1.680586,167
1.681192,167
1.681797,167
1.682403,167
1.683009,166
1.683614,167
1.684220,167
1.684825,167
1.685431,167
1.686037,167
1.686642,168
1.687248,167
1.687853,167
1.688459,168
1.689065,168
1.689670,167
1.690276,168
1.690882,168
1.691487,167
1.692093,168
1.692698,167
1.693304,168
1.693910,169
1.694515,168
1.695121,168
1.695726,168
1.696332,169
1.696938,169
1.697543,168
1.698149,169
1.698755,169
1.699360,170
1.699966,170
1.700571,170
1.701177,169
1.701783,169
1.702388,169
1.702994,169
1.703600,169
1.704205,169
1.704811,169
1.705416,169
1.706022,170
1.706628,170
1.707233,169
1.707839,170
1.708444,170
1.709050,170
1.709656,170
1.710261,170
1.710867,170
1.711473,170
1.712078,171
1.712684,170
1.713289,170
1.713895,171
1.714501,171
1.715106,170
1.715712,170
1.716317,171
1.716923,170
1.717529,171
1.718134,170
1.718740,171
1.719346,171
1.719951,171
1.720557,171
1.721162,171
1.721768,171
1.722374,172
1.722979,171
1.723585,172
1.724190,172
1.724796,172
1.725402,171
1.726007,172
1.726613,172
1.727219,172
1.727824,172
1.728430,172
1.729035,172
1.729641,172
1.730247,172
1.730852,172
1.731458,173
1.732063,173
1.732669,173
1.733275,173
1.733880,173
1.734486,173
1.735092,173
1.735697,173
1.736303,173
1.736908,173
1.737514,173
1.738120,173
1.738725,173
1.739331,173
1.739937,173
1.740542,173
1.741148,174
1.741753,174
1.742359,173
1.742965,173
1.743570,174
1.744176,173
1.744781,174
1.745387,174
1.745993,174
1.746598,174
1.747204,174
1.747810,174
1.748415,174
1.749021,175
1.749626,174
1.750232,174
1.750838,175
1.751443,174
1.752049,174
1.752654,174
1.753260,175
1.753866,174
1.754471,174
1.755077,175
1.755683,176
1.756288,174
1.756894,175
1.757499,176
1.758105,175
1.758711,175
1.759316,175
1.759922,175
1.760527,175
1.761133,176
1.761739,176
1.762344,175
1.762950,176
1.763556,176
1.764161,175
1.764767,176
1.765372,176
1.765978,176
1.766584,177
1.767189,177
1.767795,176
1.768400,177
1.769006,176
1.769612,177
1.770217,176
1.770823,177
1.771429,176
1.772034,177
1.772640,177
1.773245,177
1.773851,177
1.774457,178
1.775062,178
1.775668,177
1.776274,177
1.776879,177
1.777485,178
1.778090,177
1.778696,177
1.779302,177
1.779907,178
1.780513,177
1.781118,178
1.781724,178
1.782330,177
1.782935,178
1.783541,178
1.784147,178
1.784752,178
1.785358,178
1.785963,179
1.786569,178
1.787175,179
1.787780,179
1.788386,178
1.788991,178
1.789597,178
1.790203,179
1.790808,179
1.791414,179
1.792020,180
1.792625,178
1.793231,179
1.793836,179
1.794442,180
1.795048,179
1.795653,179
1.796259,180
1.796864,180
1.797470,179
1.798076,180
1.798681,180
1.799287,180
1.799893,180
1.800498,180
1.801104,179
1.801709,180
1.802315,180
1.802921,180
1.803526,180
1.804132,180
1.804737,181
1.805343,180
1.805949,181
1.806554,181
1.807160,181
1.807766,181
1.808371,181
1.808977,181
1.809582,181
1.810188,181
1.810794,181
1.811399,182
1.812005,181
1.812611,182
1.813216,182
1.813822,182
1.814427,181
1.815033,181
1.815639,181
1.816244,182
1.816850,181
1.817455,182
1.818061,182
1.818667,182
1.819272,182
1.819878,181
1.820484,181
1.821089,182
1.821695,182
1.822300,182
1.822906,182
1.823512,182
1.824117,182
1.824723,183
1.825328,182
1.825934,183
1.826540,183
1.827145,183
1.827751,183
1.828357,183
1.828962,184
1.829568,183
1.830173,183
1.830779,183
1.831385,183
1.831990,183
1.832596,183
1.833201,183
1.833807,184
1.834413,183
1.835018,183
1.835624,184
1.836230,184
1.836835,183
1.837441,184
1.838046,183
1.838652,184
1.839258,184
1.839863,184
1.840469,184
1.841074,184
1.841680,184
1.842286,185
1.842891,184
1.843497,184
1.844103,185
1.844708,185
1.845314,185
1.845919,184
1.846525,185
1.847131,184
1.847736,185
1.848342,184
1.848947,184
1.849553,185
1.850159,185
1.850764,185
1.851370,186
1.851976,185
1.852581,185
1.853187,185
1.853792,186
1.854398,185
1.855004,185
1.855609,186
1.856215,186
1.856821,186
1.857426,186
1.858032,186
1.858637,186
1.859243,186
1.859849,187
1.860454,186
1.861060,186
1.861665,186
1.862271,186
1.862877,186
1.863482,186
1.864088,187
1.864694,187
1.865299,187
1.865905,186
1.866510,186
1.867116,187
1.867722,187
1.868327,188
1.868933,187
1.869538,187
1.870144,188
1.870750,187
1.871355,187
1.871961,187
1.872567,188
1.873172,188
1.873778,187
1.874383,188
1.874989,189
1.875595,188
1.876200,188
1.876806,188
1.877411,188
1.878017,189
1.878623,188
1.879228,189
1.879834,188
1.880440,188
1.881045,189
1.881651,188
1.882256,189
1.882862,189
1.883468,189
1.884073,189
1.884679,189
1.885284,190
1.885890,190
1.886496,189
1.887101,189
1.887707,190
1.888313,189
1.888918,190
1.889524,189
1.890129,190
1.890735,189
1.891341,190
1.891946,190
1.892552,190
1.893158,190
1.893763,190
1.894369,190
1.894974,191
1.895580,190
1.896186,190
1.896791,190
1.897397,191
1.898002,190
1.898608,190
1.899214,191
1.899819,190
1.900425,191
1.901031,191
1.901636,191
1.902242,190
1.902847,191
1.903453,191
1.904059,191
1.904664,191
1.905270,191
1.905875,192
1.906481,191
1.907087,191
1.907692,192
1.908298,192
1.908904,191
1.909509,192
1.910115,192
1.910720,191
1.911326,192
1.911932,191
1.912537,191
1.913143,192
1.913748,192
1.914354,192
1.914960,191
1.915565,192
1.916171,192
1.916777,192
1.917382,192
1.917988,193
1.918593,192
1.919199,192
1.919805,192
1.920410,193
1.921016,192
1.921621,193
1.922227,193
1.922833,192
1.923438,193
1.924044,193
1.924650,194
1.925255,193
1.925861,193
1.926466,194
1.927072,194
1.927678,193
1.928283,193
1.928889,194
1.929495,193
1.930100,194
1.930706,194
1.931311,194
1.931917,194
1.932523,194
1.933128,194
1.933734,194
1.934339,194
1.934945,194
1.935551,194
1.936156,194
1.936762,194
1.937368,194
1.937973,195
1.938579,195
1.939184,195
1.939790,195
1.940396,194
1.941001,194
1.941607,195
1.942212,196
1.942818,195
1.943424,195
1.944029,196
1.944635,195
1.945241,195
1.945846,195
1.946452,196
1.947057,195
1.947663,196
1.948269,196
1.948874,196
1.949480,196
1.950085,196
1.950691,197
1.951297,197
1.951902,196
1.952508,196
1.953114,196
1.953719,196
1.954325,197
1.954930,196
1.955536,196
1.956142,196
1.956747,197
1.957353,196
1.957958,197
1.958564,198
1.959170,197
1.959775,197
1.960381,197
1.960987,198
1.961592,198
1.962198,197
1.962803,197
1.963409,197
1.964015,197
1.964620,198
1.965226,198
1.965832,198
1.966437,198
1.967043,198
1.967648,198
1.968254,198
1.968860,198
1.969465,198
1.970071,198
1.970676,198
1.971282,199
1.971888,199
1.972493,199
1.973099,199
1.973705,199
1.974310,199
1.974916,199
1.975521,199
1.976127,198
1.976733,199
1.977338,199
1.977944,199
1.978549,200
1.979155,199
1.979761,199
1.980366,199
1.980972,199
1.981578,200
1.982183,200
1.982789,200
1.983394,200
1.984000,200
1.984606,200
1.985211,200
1.985817,200
1.986422,200
1.987028,200
1.987634,200
1.988239,200
1.988845,200
1.989451,200
1.990056,201
1.990662,201
1.991267,200
1.991873,201
1.992479,201
1.993084,201
1.993690,201
1.994295,201
1.994901,202
1.995507,201
1.996112,201
1.996718,201
1.997324,201
1.997929,200
1.998535,201
1.999140,201
1.999746,202
2.000352,201
2.000957,201
2.001563,201
2.002168,202
2.002774,201
2.003380,202
2.003985,202
2.004591,202
2.005197,202
2.005802,202
2.006408,202
2.007013,202
2.007619,203
2.008225,202
2.008830,202
2.009436,202
2.010042,203
2.010647,203
2.011253,203
2.011858,202
2.012464,204
2.013070,203
2.013675,203
2.014281,203
2.014886,203
2.015492,203
2.016098,203
2.016703,203
2.017309,203
2.017915,203
2.018520,204
2.019126,203
2.019731,204
2.020337,203
2.020943,204
2.021548,204
2.022154,205
2.022759,205
2.023365,205
2.023971,204
2.024576,204
2.025182,204
2.025788,205
2.026393,204
2.026999,204
2.027604,205
2.028210,204
2.028816,204
2.029421,205
2.030027,205
2.030632,205
2.031238,205
2.031844,205
2.032449,205
2.033055,205
2.033661,205
2.034266,205
2.034872,205
2.035477,205
2.036083,206
2.036689,206
2.037294,206
2.037900,206
2.038505,206
2.039111,205
2.039717,205
2.040322,206
2.040928,205
2.041534,206
2.042139,206
2.042745,206
2.043350,206
2.043956,206
2.044562,206
2.045167,207
2.045773,206
2.046379,206
2.046984,206
2.047590,207
2.048195,207
2.048801,207
2.049407,207
2.050012,207
2.050618,208
2.051223,206
2.051829,207
2.052435,208
2.053040,207
2.053646,207
2.054252,207
2.054857,207
2.055463,208
2.056068,208
2.056674,207
2.057280,208
2.057885,208
2.058491,208
2.059096,208
2.059702,208
2.060308,208
2.060913,208
2.061519,208
2.062125,208
2.062730,208
2.063336,208
2.063941,209
2.064547,208
2.065153,208
2.065758,209
2.066364,209
2.066969,208
2.067575,208
2.068181,209
2.068786,209
2.069392,209
2.069998,209
2.070603,209
2.071209,209
2.071814,209
2.072420,210
2.073026,210
2.073631,210
2.074237,209
2.074842,209
2.075448,210
2.076054,210
2.076659,210
2.077265,209
2.077871,211
2.078476,210
2.079082,209
2.079687,210
2.080293,211
2.080899,210
2.081504,210
2.082110,211
2.082716,211
2.083321,210
2.083927,211
2.084532,210
2.085138,211
2.085744,211
2.086349,211
2.086955,211
2.087560,211
2.088166,211
2.088772,212
2.089377,211
2.089983,211
2.090589,211
2.091194,212
2.091800,211
2.092405,212
2.093011,212
2.093617,211
2.094222,212
2.094828,212
2.095433,212
2.096039,211
2.096645,212
2.097250,211
2.097856,212
2.098462,212
2.099067,212
2.099673,213
2.100278,213
2.100884,213
2.101490,212
2.102095,213
2.102701,212
2.103306,213
2.103912,213
2.104518,212
2.105123,213
2.105729,213
2.106335,213
2.106940,213
2.107546,214
2.108151,213
2.108757,213
2.109363,214
2.109968,213
2.110574,214
2.111179,213
2.111785,214
2.112391,214
2.112996,214
2.113602,214
2.114208,215
2.114813,214
2.115419,214
2.116024,214
2.116630,214
2.117236,214
2.117841,215
2.118447,214
2.119053,215
2.119658,215
2.120264,214
2.120869,216
2.121475,215
2.122081,215
2.122686,215
2.123292,215
2.123897,215
2.124503,216
2.125109,215
2.125714,216
2.126320,215
2.126926,215
2.127531,215
2.128137,216
2.128742,215
2.129348,216
2.129954,216
2.130559,216
2.131165,216
2.131770,215
2.132376,215
2.132982,215
2.133587,216
2.134193,217
2.134799,217
2.135404,216
2.136010,216
2.136615,217
2.137221,217
2.137827,217
2.138432,217
2.139038,217
2.139643,217
2.140249,217
2.140855,217
2.141460,216
2.142066,218
2.142672,217
2.143277,217
2.143883,217
2.144488,217
2.145094,218
2.145700,218
2.146305,217
2.146911,217
2.147516,217
2.148122,217
2.148728,217
2.149333,218
2.149939,218
2.150545,218
2.151150,218
2.151756,218
2.152361,218
2.152967,218
2.153573,219
2.154178,218
2.154784,218
2.155389,219
2.155995,219
2.156601,219
2.157206,218
2.157812,219
2.158418,218
2.159023,219
2.159629,219
2.160234,220
2.160840,219
2.161446,219
2.162051,219
2.162657,219
2.163263,220
2.163868,220
2.164474,219
2.165079,220
2.165685,220
2.166291,220
2.166896,220
2.167502,221
2.168107,220
2.168713,221
2.169319,221
2.169924,221
2.170530,220
2.171136,220
2.171741,220
2.172347,220
2.172952,221
2.173558,221
2.174164,220
2.174769,220
2.175375,221
2.175980,221
2.176586,220
2.177192,221
2.177797,221
2.178403,222
2.179009,221
2.179614,221
2.180220,221
2.180825,221
2.181431,221
2.182037,221
2.182642,222
2.183248,221
2.183853,221
2.184459,222
2.185065,222
2.185670,221
2.186276,221
2.186882,222
2.187487,221
2.188093,222
2.188698,223
2.189304,223
2.189910,222
2.190515,223
2.191121,222
2.191726,223
2.192332,222
2.192938,223
2.193543,222
2.194149,223
2.194755,223
2.195360,222
2.195966,224
2.196571,223
2.197177,223
2.197783,223
2.198388,222
2.198994,223
2.199600,223
2.200205,223
2.200811,223
2.201416,223
2.202022,223
2.202628,224
2.203233,224
2.203839,224
2.204444,223
2.205050,224
2.205656,223
2.206261,224
2.206867,224
2.207473,224
2.208078,225
2.208684,224
2.209289,225
2.209895,224
2.210501,224
2.211106,224
2.211712,224
2.212317,225
2.212923,225
2.213529,224
2.214134,225
2.214740,225
2.215346,225
2.215951,225
2.216557,226
2.217162,225
2.217768,225
2.218374,225
2.218979,225
2.219585,225
2.220190,225
2.220796,225
2.221402,226
2.222007,225
2.222613,225
2.223219,226
2.223824,225
2.224430,226
2.225035,225
2.225641,226
2.226247,226
2.226852,226
2.227458,226
2.228063,225
2.228669,227
2.229275,226
2.229880,226
2.230486,227
2.231092,227
2.231697,227
2.232303,226
2.232908,226
2.233514,227
2.234120,226
2.234725,227
2.235331,227
2.235937,227
2.236542,228
2.237148,227
2.237753,227
2.238359,227
2.238965,227
2.239570,227
2.240176,228
2.240781,228
2.241387,228
2.241993,228
2.242598,228
2.243204,228
2.243810,228
2.244415,228
2.245021,229
2.245626,229
2.246232,228
2.246838,228
2.247443,229
2.248049,228
2.248654,228
2.249260,229
2.249866,229
2.250471,229
2.251077,229
2.251683,229
2.252288,228
2.252894,229
2.253499,229
2.254105,229
2.254711,229
2.255316,229
2.255922,229
2.256527,230
2.257133,229
2.257739,229
2.258344,229
2.258950,230
2.259556,230
2.260161,230
2.260767,230
2.261372,230
2.261978,230
2.262584,230
2.263189,230
2.263795,230
2.264400,230
2.265006,230
2.265612,231
2.266217,231
2.266823,231
2.267429,230
2.268034,230
2.268640,230
2.269245,231
2.269851,231
2.270457,230
2.271062,231
2.271668,231
2.272274,231
2.272879,231
2.273485,231
2.274090,231
2.274696,231
2.275302,230
2.275907,231
2.276513,231
2.277118,231
2.277724,232
2.278330,232
2.278935,231
2.279541,231
2.280147,232
2.280752,232
2.281358,232
2.281963,231
2.282569,232
2.283175,231
2.283780,231
2.284386,232
2.284991,232
2.285597,233
2.286203,233
2.286808,233
2.287414,233
2.288020,232
2.288625,232
2.289231,232
2.289836,232
2.290442,232
2.291048,233
2.291653,234
2.292259,233
2.292864,233
2.293470,233
2.294076,234
2.294681,233
2.295287,234
2.295893,233
2.296498,233
2.297104,233
2.297709,234
2.298315,234
2.298921,234
2.299526,235
2.300132,234
2.300737,234
2.301343,234
2.301949,234
2.302554,234
2.303160,234
2.303766,235
2.304371,234
2.304977,235
2.305582,236
2.306188,235
2.306794,234
2.307399,234
2.308005,234
2.308611,235
2.309216,236
2.309822,235
2.310427,235
2.311033,235
2.311639,235
2.312244,236
2.312850,235
2.313455,236
2.314061,236
2.314667,236
2.315272,236
2.315878,235
2.316484,235
2.317089,236
2.317695,236
2.318300,237
2.318906,237
2.319512,236
2.320117,236
2.320723,236
2.321328,237
2.321934,236
2.322540,236
2.323145,237
2.323751,236
2.324357,237
2.324962,237
2.325568,236
2.326173,237
2.326779,237
2.327385,237
2.327990,237
2.328596,236
2.329201,238
2.329807,237
2.330413,237
2.331018,237
2.331624,237
2.332230,237
2.332835,238
2.333441,237
2.334046,237
2.334652,238
2.335258,238
2.335863,238
2.336469,239
2.337074,238
2.337680,238
2.338286,238
2.338891,238
2.339497,238
2.340103,238
2.340708,238
2.341314,239
2.341919,239
2.342525,239
2.343131,239
2.343736,238
2.344342,239
2.344947,239
2.345553,239
2.346159,238
2.346764,239
2.347370,238
2.347976,239
2.348581,240
2.349187,239
2.349792,239
2.350398,240
2.351004,240
2.351609,240
2.352215,239
2.352821,239
2.353426,240
2.354032,239
2.354637,240
2.355243,241
2.355849,240
2.356454,240
2.357060,241
2.357665,240
2.358271,241
2.358877,241
2.359482,241
2.360088,240
2.360694,241
2.361299,241
2.361905,241
2.362510,241
2.363116,241
2.363722,241
2.364327,241
2.364933,241
2.365538,242
2.366144,240
2.366750,240
2.367355,241
2.367961,241
2.368567,241
2.369172,241
2.369778,241
2.370383,242
2.370989,241
2.371595,242
2.372200,242
2.372806,242
2.373411,242
2.374017,241
2.374623,242
2.375228,242
2.375834,242
2.376440,242
2.377045,242
2.377651,242
2.378256,242
2.378862,243
2.379468,243
2.380073,242
2.380679,242
2.381284,244
2.381890,242
2.382496,243
2.383101,243
2.383707,242
2.384313,243
2.384918,244
2.385524,242
2.386129,243
2.386735,244
2.387341,243
2.387946,243
2.388552,243
2.389158,243
2.389763,243
2.390369,244
2.390974,243
2.391580,244
2.392186,244
2.392791,244
2.393397,245
2.394002,244
2.394608,244
2.395214,244
2.395819,245
2.396425,245
2.397031,245
2.397636,244
2.398242,245
2.398847,246
2.399453,245
2.400059,244
2.400664,245
2.401270,246
2.401875,245
2.402481,245
2.403087,245
2.403692,246
2.404298,245
2.404904,245
2.405509,245
2.406115,245
2.406720,245
2.407326,246
2.407932,245
2.408537,245
2.409143,246
2.409748,245
2.410354,246
2.410960,245
2.411565,246
2.412171,246
2.412777,247
2.413382,247
2.413988,246
2.414593,246
2.415199,246
2.415805,247
2.416410,246
2.417016,246
